created_at,original_tweet,tweet
2022-01-25 10:46:14+00:00,"@subschfess kalo di sklh aku udh ptm full nder tapi buat yg kelas 12 doang, 10 sama 11 masih 50%'",kalau  sklh aku udah ptm full nder buat kelas doang sama
2022-01-25 10:25:47+00:00,AHHH ANJJRRR MALES BANGET PTM 50%',ahhh anjing males banget ptm
2022-01-25 09:55:19+00:00,"@schfess kangen, TP ENAKAN PTM 50%'",kangen  enakan ptm
2022-01-25 09:43:24+00:00,@sug4rxicetea sekolahku balik lagi ke ptm 50% kesel banget :(',sekolahku balik lagi ptm kesel banget
2022-01-25 08:56:48+00:00,"JUJURLY GASIAP PTM 50% KRNNN GBS KETEMU ARIP, PPUPUTTTT AAAA AKU GABISA LENDOTAN KE PUPUT LAGI GABISA NGAKAK NGAKAK AMA ARIP LAGI'",jujur gasiap ptm karenann gbs ketemu arif puput aaaa aku gabisa lendotan puput lagi gabisa ngakak ngakak sama arif lagi
2022-01-25 08:27:57+00:00,"@subschfess Lah kan udah pada di vaksin toh? Saran yg klise sih, tapi ya selama mereka taat prokes pasti aman2 aja. https://t.co/d97UE1f7Zt'",udah  vaksin toh saran klise selama taat prokes pasti aman jadi
2022-01-25 08:11:14+00:00,Sekolah gw mau balik ke ptm 50% lagi,sekolah gue mau balik ptm lagi
2022-01-25 06:03:03+00:00,"mending ptm please... aku ptm baru 50% sih di sekolah, tapi asli jangan sampe online lagi semangat belajar aku 'https://t.co/Wp90GDWrfK'",mending ptm please aku ptm  sekolah asli jangan sampai online lagi semangat beljadir aku
2022-01-25 06:00:01+00:00,yah mau 50% ptm lagi :(  padahal udah nyaman 100% ptm hufftt',mau ptm lagi udah nyaman ptm hufftt
2022-01-25 05:46:41+00:00,mana ini kan msih ptm 50% :D PULANGNYA PADA JAM 1 LAGI AH ELAH',msih ptm pulangnya jam lagi ah elah
2022-01-25 05:41:16+00:00,"ga berharap pjj, tapi ptm 50% lagi bisa g siex https://t.co/MATsfcWXjZ'",berharap pjj ptm lagi
2022-01-25 03:32:15+00:00,Kembalikan PTM 50%',kembalikan ptm
2022-01-25 03:29:54+00:00,"@loveliuest Samaa, sekolahku juga masih 50% ptm nya'",sama sekolahku ptm
2022-01-25 03:28:16+00:00,"@kilangambis 50/50 sih kalo akuu udah nyaman pjj , cuma materi lebih ngerti kalo ptm  kl km gimanaa kil?'",kalau akuu udah nyaman pjj cuma materi lebih nge i kalau ptm kalau km gimanaa kil
2022-01-25 03:26:21+00:00,@convomf aku malah pengen ptm 100% soalnya bestie ku di sesi 1 :( aku ptm 50% malah diem dieman',aku malah pengen ptm soalnya bestie  sesi aku ptm malah em eman
2022-01-25 03:25:02+00:00,"  pengen ptm 50% lagi pls, kelas brisik banget'",pengen ptm lagi pls kelas brisik banget
2022-01-25 02:47:00+00:00,"@snwkasep bener juga, tapi kalo ptm 50% bisa lah ya'",bener kalau ptm
2022-01-25 02:05:58+00:00,"@schfess jujur kalo pjj 100% bakal enak si, teratur gt loh. soalnya di sekolahku masih 50% pjj 50% ptm. kadang ada https://t.co/RO1KTdymeX'",jujur kalau pjj bakal enak teratur soalnya sekolahku pjj ptm kadang ada
2022-01-24 23:41:16+00:00,@schfess 50% cocok banget buat aku yang dikit dikit rasanya mau bolos. tapi 50% malah bikin aku tambah capek soalny https://t.co/iXOIKX9y0t',cocok banget buat aku dikit dikit rasanya mau bolos malah aku tambah capek soalnya
2022-01-24 23:38:12+00:00,"sumpah kalo ptm gua bangunnya jam 4.50 :"") untung pjj'",sumpah kalau ptm gua bangunnya jam untung pjj
2022-01-24 14:26:45+00:00,pls ptm 50% lagi',pls ptm lagi
2022-01-24 13:42:57+00:00,@alsunsky Iya T_T padahal baru ptm 50% 2 minggu rasanya capek banget',iya ptm rasanya capek banget
2022-01-24 11:34:14+00:00,"@subschfess skola sy dah ad yg kena, minggu kmrn dah pjj, minggu ini ptm jd 50% lagi ga 100% sampe seterusnya :""('",sekolah saya dah ada kena kemarin dah pjj ptm jadi lagi sampai seterusnya
2022-01-24 11:09:24+00:00,"@subschfess Ga suka pjj, tapi suka ptm 50% aja",suka pjj suka ptm jadi
2022-01-24 03:22:31+00:00,RT @fireworkID: @mediaindonesia @chairulachir PTM 100% itu cara lama. Harusnya 50-50. Sekolah dan walimurid harus adaptasi betul bahwa 50-5 ',ptm cara lama harusnya sekolah wali murid adaptasi betul bahwa
2022-01-24 00:38:53+00:00,"@LetsPlayBallNCT Anj, sabtu diumumin ptm 100% minggunya langsung ganti 50% cuk sekolah gw, gegara kasus koped naik lagi sial'",anjing diumumin ptm langsung ganti cuk sekolah gue gegara kasus kopid naik lagi sial
2022-01-24 00:32:05+00:00,"@convomfs Sekolah gue kaga ptm 100% si, jadi selang seling luring daring gitu. Cuma sekolah temen gue ada yg kaya g https://t.co/D0bg9aeD7J'",sekolah gue kaga ptm jadi selang seling luring daring cuma sekolah temen gue ada kaya
2022-01-24 00:21:28+00:00,ptm 50% sepi bnget kelas akuu',ptm sepi banget kelas aku
2022-01-24 00:12:40+00:00,ANJIR PTM 50%',anjir ptm
2022-01-23 15:44:29+00:00,"@champagnedrinks Stuju juga klo 50%  PTM, gurunya pada mikir kita main aja, jadinya tugasnya ditumpukin terus, ditambah ulangan lagiii.'",setuju kalau ptm gurunya mikir main jadi jadinya tugasnya tumpukin tambah ulangan lagiii
2022-01-23 15:22:28+00:00,"Bismillah semoga PTM 100% disekolahku beso aja, hari selasa kembali sesi A sesi '(50%). Plisss Bismillah.  Aamiin'",bisamaillah semoga ptm sekolahku besok jadi kembali sesi sesi plis bisamaillah amin
2022-01-23 14:10:18+00:00,"ya ptm 50% aja, lebih baik daripada ptm 100%'",ptm jadi lebih baik ptm
2022-01-23 14:01:46+00:00,@xslnau tapi seru kan ya ptm 100% huhu aku masih 50% ngga asik banget',seru ptm huhu aku ngga asik banget
2022-01-23 13:47:34+00:00,@dayuinds Aku baru mau PTM lagi day haha Tdnya 100% terus banyak yang ga setuju. Akhirnya 50% dulu. Eheheee masih a https://t.co/PWvdUDgCdK',aku mau ptm lagi day haha tadinya banyak setuju akhirnya eheheee
2022-01-23 11:48:50+00:00,"Dih serius dah.. SUMPAH MENDING PTM 50% GPP ASLI ANJIR INI TAKUTT AKU TEH, tapi kangen sm temen'",dih serius dah sumpah mending ptm asli anjir takut aku teh kangen sama temen
2022-01-23 11:47:33+00:00,"Tadi kesel gegara ptm nya msih 50%, skrng ptm nya diubah udah jdi 100% saya mlh takut?! YA ALLAH CAPEK SM DIRI AING'",kesel gegara ptm msih sekarang ptm ubah udah jadi saya malah takut allah capek sama diri aing
2022-01-23 11:33:33+00:00,KESELL GA SIE PTM JADI 50% LAGI PDHL UDH SENENG FULL LOHH',kesel ptm jadi lagi udah seneng full loh
2022-01-23 10:14:14+00:00,@schfess SKOLAH GWEHHHH PTM 50% LG ANJJJJJJ',sekolah gue ptm lagi anjing
2022-01-23 09:20:12+00:00,@schfess masih 100% cape banget. semoga aja deh sekolah aku jadi 50% lagi ptm nya',cape banget semoga jadi deh sekolah aku jadi lagi ptm
2022-01-23 09:04:18+00:00,@schfess sekolahku udah stop ptm 100% dari minggu kmrn. jadi 50% skrg persesi',sekolahku udah stop ptm dari kemarin jadi sekarang persesi
2022-01-23 08:45:51+00:00,"semua gr2 polan, jd ptm 50% lg asooo'",semua gara polan jadi ptm lagi asu
2022-01-23 08:23:28+00:00,"@schfess Masihh ptm 100%, berharap 50% aja boleh gak sih'",masih ptm berharap jadi boleh gak
2022-01-23 07:22:56+00:00,"@schfess seminggu yang lalu sekolahku ptn 100%, minggu kemarin katanya gaboleh jdnya 50% dan minggu depan kembali ptm 100% ..'",lalu sekolahku ptn kemarin katanya gaboleh jadinya depan kembali ptm
2022-01-23 07:08:02+00:00,@schfess gatau deh nder ini udh 2 minggu sklh dan kelas 12 baru 100% ptm. dan skrg senin depan kls 10 sm 11 juga ik https://t.co/tAHr5d64Or',gatau deh nder sudah sekolah kelas ptm sekarang depan kelas sama ikut
2022-01-23 07:03:21+00:00,@tiqqquee ptm 50% dibagi berdasarkan yang makan diaduk dan ga diaduk',ptm bagi berdasarkan makan aduk gak diaduk
2022-01-23 06:15:09+00:00,kenapa ptm 50% lagi sih',ptm lagi
2022-01-23 04:58:44+00:00,"Cape anjir kalo 50% ptm, di sekolah isinya presentasi ma kuis dadakan, sampe rumah ngerjain tugas di gc'",cape anjir kalau ptm  sekolah isinya presentasi sama kuis dadakan sampai rumah ngerjain tugas  gc
2022-01-23 04:56:40+00:00,"@schfess Kalau ngasih info suka dadakan, kadang h-berapa jam gitu baru dikasih tau. Sekolahku awalnya ptm 100% tapi https://t.co/YHIdfRFrR3'",kalau ngasih info suka dadakan kadang berapa jam dikasih tau sekolahku awalnya ptm
2022-01-23 04:40:35+00:00,SchApp! besok sender bakal ptm 100%.... Takut banget AAAAAAAAAAAAAAAAAA ntar ga ditemenin gimana ya ((nangis),besok sender bakal ptm takut banget aaaaaa bentar gak temenin nangis
2022-01-23 03:46:22+00:00,"sekolah gua agak mencla-mencle ya, kmrn bru full PTM 2 minggu, pas minggu ketiga diganti ke PTM 50%. baru seminggu,  https://t.co/VDysZAOwHw'",sekolah gua agak mencla mencle kemarin full ptm ketiga ganti ptm
2022-01-23 01:56:09+00:00,BESOK PTM 100% ALGSKDGELSBSLDHLD BOLOS AJA APA YAAA  MENDING 50% AJA GAK SIIII,besok ptm algskdgelsbsldahld bolos jadi yaa mending jadi si
2022-01-22 15:15:37+00:00,pantesan aja anjing mingdep gue ptm 50%',pantesan aja anjing gue ptm
Thu Feb 03 08:03:37 +0000 2022,"@convomf aku dari september ga mau ptm, bener aja ga lama ada yang covid, balik online lagi deh",aku dari september mau ptm bener aja ada covid online lagi deh
Fri Feb 04 02:32:43 +0000 2022," @KeripikMama_87 Aku kn tinggal di perbatasan Bekasi barat - Jakarta Timur.. cuma dibatasi jembatan tol Emang beda bgt,, Jakarta masih PTM 🥺",aku tinggal perbatasan bekasi barat jakarta timur cuma dibatasi jembatan tol emang beda banget jakarta ptm
Fri Feb 04 02:32:36 +0000 2022," @Dj_Bams74 Hahahahaha 🤣😂 Abis jatuhin anak orang kabur 😂  Makanya rajin tengok kebawah om sebelum menghina anak orang lain Jangankan bicara fasilitas signal antar daerah aja berbeda 😂 Jadi sudah benar PTM dilakukan agar pendidikan dapat dirasakan semua orang 😂👍",haha abis jatuhin anak kabur makanya rajin tengok kebawah om sebelum menghina anak lain jangankan bicara fasilitas signal antar daerah aja berbeda jadi sudah benar ptm dilakukan agar pendidikan dapat dirasakan semua
Fri Feb 04 02:32:29 +0000 2022,TAPI PTM 50% LAGI?? ANJRIT SESI²AN MULU,ptm lagi anjir sesian mulu
Fri Feb 04 02:31:45 +0000 2022,tadi ptm tapi jam segini sudah dipulangkan karena akan pjj lagi:),ptm jam segini sudah dipulangkan karena pjj lagi
Fri Feb 04 02:31:09 +0000 2022,"mendingan ptm ya, kalo pjj tu tugasnya susah susah",mendingan ptm kalau pjj tugasnya susah susah
Fri Feb 04 02:30:51 +0000 2022,"RT @fadlizon: Ini aneh. Harusnya ketika Covid 19 sdg tinggi ya PTM dihentikan sementara. Kalau sdh landai, PTM bisa dilanjutkan. Siapa yg b…",aneh ketika covid tinggi ptm dihentikan sementara kalau sudah landai ptm dilanjutkan
Thu Feb 03 08:01:57 +0000 2022,"Ptm 100% tolong segera direvisi jujur gak siap tiap hari kudu anter jemput adek ke sekolah, jauh e 😂😂",ptm tolong segera direvisi jujur gak siap jemput adek sekolah jauh
Fri Feb 04 02:30:31 +0000 2022,AAAAAAAAAA MAU PTM AJA,aaaaaa mau ptm aja
Fri Feb 04 02:30:26 +0000 2022,RT @ProfesorZubairi: Realitas: kasus kematian Covid-19 meningkat 58% dalam sepekan. Per hari ini bahkan ada 38 kematian. Terlalu dini bagi…,realitas kasus kematian covid meningkat dalam sepekan per ada kematian terlalu dini bagi
Fri Feb 04 02:30:16 +0000 2022,"RT @IndahKu64617720: Ketiga anakku tidak vaksin termaksud aku, d Uber2 sana sini ma gurunya aku gak perduli. D ancam gak bisa ikut PTM, ak…",anakku tidak vaksin termaksud aku uber sana gurunya aku gak perduli ancam ikut ptm aku
Fri Feb 04 02:30:14 +0000 2022,"Alasan saya benci daring: Karena guru suka seenaknya, disuruh belajar bukan di jamnya. Di suruh kuis di waktunya murid tidur atau istirahat. Kalau ptm, semisalnya dia gak bisa hadir ya paling minggu depan baru kuis. Kalau ini dipaksain di jam pulang, lol.",alasan saya benci daring karena guru suka seenaknya disuruh belajar bukan jamnya suruh kuis waktunya murid tidur istirahat kalau ptm semisalnya gak hadir ya paling kuis kalau dipaksain jam pulang lol
Fri Feb 04 02:30:13 +0000 2022,"@AoiLunatic88 Ya enggak sih,Kei. Soalnya emang berhentikan PTM nggak gampang juga. Belum dengerin keluhan keluhan gitu kan. Selama masih bisa lanjut ya lanjut,cuma ya resikonya jadi banyak yang kena",ya enggak soalnya emang berhentikan ptm gampang belum dengerin keluhan keluhan selama lanjut lanjut cuma resikonya jadi banyak kena
Fri Feb 04 02:30:10 +0000 2022,"Kayaknya gue gak bisa update dulu buat beberapa hari ke depan ya hehe, soalnya lagi beberes barang buat pindahan, engga deng, lebih tepatnya buat persiapan ptm hari senin, jadi agak sibuk, belum lagi nyari kosan, kampus gue infonya telat bgt, kan jadi grasak grusuk hadeeh",kayaknya gue gak update buat beberapa soalnya lagi beberes barang buat pindahan engga deng lebih tepatnya buat persiapan ptm jadi agak sibuk belum lagi nyari kosan kampus gue infonya telat banget jadi grasak grusuk hadeh
Fri Feb 04 02:30:07 +0000 2022,"RT @IndahKu64617720: Ketika kamu setuju anakmu d vaksin dgn alasan PTM, dan vaksin tersebut berakibat buruk pada anakmu jangan salahkan sia…",ketika setuju anakmu vaksin alasan ptm vaksin tersebut berakibat buruk anakmu jangan salahkan
Fri Feb 04 02:30:05 +0000 2022,"@subschfess Pengennya pjj tapi gurunya bisa ngasih materi gitu terus tugasnya ga usah banyak banyak, kalo ptm pengennya dikurangin lah kasih kerkel😔 C551Bisa ga sih pjj rasa ptm gitu😭",pengennya pjj gurunya ngasih materi tugasnya usah banyak banyak kalau ptm pengennya dikurangin kasih kerja kelompok pjj rasa ptm
Fri Feb 04 02:29:53 +0000 2022,mending PTM si bener kalau daring banyak bangt tugas nya,mending ptm bener kalau daring banyak banget tugas
Fri Feb 04 02:29:43 +0000 2022,kangen ptm https://t.co/Yo8Jdg3O4Z,kangen ptm
Fri Feb 04 02:29:20 +0000 2022,jangan ptm dulu huahua :( tunggu gue sembuh duluuu,jangan ptm huahua tunggu gue sembuh dulu
Fri Feb 04 02:29:14 +0000 2022,"yg masih ptm enak bgt deh, aku iri :(",ptm enak banget deh aku iri
Fri Feb 04 02:28:57 +0000 2022,"we kangen bngt pdhl br kmrn ptm, KANGEN GANGGUIN PREMA AJUS HUEEEEEE",kangen banget kemarin ptm kangen gangguin prema ajus hue
Fri Feb 04 02:28:52 +0000 2022,"@sccumma Emg kita kyknya bakal gt ga sih 😭😭 Sekolah gw dari yg semangat bgt ptm 100% sekarang katanya lg lockdown selama 2 minggu terakhir",emg kayaknya bakal sekolah gue dari semangat banget ptm sekarang katanya lagi lockdown selama
Fri Feb 04 02:28:35 +0000 2022,"@4ivengers HAH KOK ENAK PTM, AING DARING",hah enak ptm aing daring
Fri Feb 04 02:28:33 +0000 2022,Tumben @fadlizon punya akal sehat untuk mengajak orang menggunakan akal sehat. https://t.co/yjlC8pF6ni,tumben punya akal sehat mengajak menggunakan akal sehat
Fri Feb 04 02:28:04 +0000 2022,harusnya kalo berani mencetuskan ptm 100% sih ya udh siap dong penanggulangannya kek gimana. ini tempat karantina aja kaga disediain trs kalo seumpa ada yang positif gimane dah? masa mau ttp di kosan meanwhile ga dia doang yang tinggal disitu,kalau berani mencetuskan ptm sudah siap dong penanggulangannya kayak tempat karantina aja kaga disediain kalau seumpa ada positif gimane dah masa mau tetap kosan meanwhile doang tinggal disitu
Fri Feb 04 02:26:11 +0000 2022,"RT @novifath: Kalo emang harus PJJ di situasi kek gini , aku dukung deh. Walaupun lebih suka PTM. Karena ini tiap hari dikepung orang-orang…",kalau emang pjj situasi kayak aku dukung deh walaupun lebih suka ptm karena tiap dikepung orangorang
Fri Feb 04 02:26:02 +0000 2022,ALAHHH GA MOOD ANJIR PTM MAU 50% LAGI,alahhh mood anjir ptm mau lagi
Thu Feb 03 07:52:23 +0000 2022,sepertinya semester ini ptm adalah ide buruk,sepertinya semester ptm ide buruk
Fri Feb 04 02:25:33 +0000 2022,MANA SEMINGGU PTM SEMINGGU PJJ LAGI GWE KSL BNGT SIAL,ptm pjj lagi gue kesel banget sial
Fri Feb 04 02:25:08 +0000 2022,"baru juga seneng ngerasain ptm, eh skrng malah gini lagi hdehh 🙄 https://t.co/UfU5c8a9IB",seneng ngerasain ptm eh sekarang malah lagi hadeh
Fri Feb 04 02:24:28 +0000 2022,Ketika udah seneng mindep mau pembelajaran ptm 100% ehhh malah gk jd dan rasanya kek jsbadndmks whyyy ad senang (gk ketemu guru killer) tp jg ad sedih (gk ketemu teman2) sksks serba salah astaga😩,ketika sudah seneng mindep mau pembelajaran ptm ehhh malah gak jadi rasanya kayak jsbadndmks why ada senang ketemu guru killer ada sedih ketemu teman wkwk serba salah astaga
Thu Feb 03 07:44:49 +0000 2022,mau balik ke ptm plis :(,mau balik ptm plis
Fri Feb 04 02:24:15 +0000 2022,"GUE GA MAU PJJ ASLI, lebih milih ptm tapi jamkos dripada pjj",gue mau pjj asli lebih milih ptm jam kosong pjj
Fri Feb 04 02:23:44 +0000 2022,"@leendino Ooo sama nih dom ku jg zona merah tapi sekolah msh ada niat balik ptm 😭😭, stay safe yaaa",ooo sama dom zona merah sekolah ada niat balik ptm stay safe yaaa
Fri Feb 04 02:23:37 +0000 2022,mau ptm aja ribet banget persyaratannya,mau ptm aja ribet banget persyaratannya
Fri Feb 04 02:23:18 +0000 2022,@joshujiee Emg blm pernah ptm ato balik pjj lagi?,emg belum pernah ptm balik pjj lagi
Fri Feb 04 02:23:11 +0000 2022,"ngga usah ptm 50% lahh, pjj aja udh ampe lulus 🙂",usah ptm lahh pjj aja sudah sampai lulus
Fri Feb 04 02:22:56 +0000 2022,gua mau ngomong “besok ptm anjing bangun pagi woi?” juga ga mempan😭 https://t.co/Xbf8oiz2vh,gua mau ngomong besok ptm anjing bangun pagi woi mempan
Fri Feb 04 02:22:44 +0000 2022,@wolfbitieee enakan ptm lah,enakan ptm
Fri Feb 04 02:22:30 +0000 2022,Hari trakhir PTM harus banyak jajan banyak foto 😗,ptm banyak jajan banyak foto
Fri Feb 04 02:22:13 +0000 2022,Di hari terakhir PTM kmren dah nangis aku,ptm kemarin dah nangis aku
Fri Feb 04 02:21:43 +0000 2022,@schfess aku mau ptm 50% !!! pls kangen bgt,aku mau ptm pls kangen banget
Fri Feb 04 02:21:29 +0000 2022,"@cetenotpete waktu itu udh ptm, cuman di daerah ku lagi zona merah",sudah ptm cuma daerah lagi zona merah
Fri Feb 04 02:21:28 +0000 2022,"@ketek_biass aq lebih suka ptm, dpt uwang saku byeeee🥰🥰🥰🥰🤗😌🤪",biasa aku lebih suka ptm dapat uang saku bye
Fri Feb 04 02:21:16 +0000 2022,"pdhl ya, klo ptm mah pasti banyak jamkos ini... cpetan ptm lagi donk 😓",kalau ptm mah pasti banyak jam kosong cepet ptm lagi dong
Fri Feb 04 02:21:01 +0000 2022,ini lah mengapa sy lebih suka PTM,saya lebih suka ptm
Fri Feb 04 02:20:56 +0000 2022,"@convomf Gw sih mau pjj aja , soalnya ptm ga punya temen. Mainnya circle''an. Mau ikyt gabung responnya pada gimana gitu, kaya dikacangin trys",gue mau pjj aja soalnya ptm punya temen mainnya circlean mau ikut gabung responnya kaya dikacangin
Fri Feb 04 02:20:50 +0000 2022,YAAA GUA SEDIKIT NYAMAN PTM SI https://t.co/zRcHoL87WD,yaaa gua sedikit nyaman ptm
Fri Feb 04 02:20:33 +0000 2022, @PemkotMalang @adisukardi @Dikbudmalangkot @yusufgunawan @ipoksamidub @pkm_cisadea C50Semoga smua sekolah bisa menyikapi dg bijak dan cepat mengambil keputusan terkait temuan disekolahnya utk kasus aktip biar ga nyebar.btw pie min keputusan SE PTM 50% di kota malang? Kok gak ada kabar?,semoga semua sekolah menyikapi bijak cepat mengambil keputusan terkait temuan disekolahnya kasus aktif biar gak nyebar by the way pie min keputusan ptm kota malang gak ada kabar
Fri Feb 04 02:19:59 +0000 2022,"Mamam tuh SKB 4 menteri. Dl pas yg vaksin br org dewasa, 18 tahun k atas. Anak” umur dibawahnya yg malah harus masuk. Giliran banyak yg kena br anak” umur 6 tahun k atas divaksin. Tp ttp anak usia PAUD wajib PTM. Ini begimana cb pikirannya. https://t.co/iKjRQ1omJF",mamam skb menteri dl vaksin br dewasa atas anak umur dibawahnya malah masuk giliran banyak kena anak umur divaksin tetap anak usia paud wajib ptm begimana coba pikirannya
Fri Feb 04 02:19:58 +0000 2022,Eug sih ogah ya ngizinin adek gw ptm kalo kondisinya begini. https://t.co/QTBvnxbCrM,eug ogah ngizinin adek gue ptm kalau kondisinya begini
Fri Feb 04 02:19:48 +0000 2022,@cetenotpete ptm tp skrg libur,ptm sekarang libur
Fri Feb 04 02:19:26 +0000 2022,IH MENDING PJJ DAH DARI PADA PTM 50%,iih mending pjj dah dari ptm
Fri Feb 04 02:19:16 +0000 2022,"@SINDOnews Jangan Menunggu Meledak baru distop, stop PTM agar tidak meledak  NAMANYA JUGA ANAK ANAK, WAJAR SAJA  PTM Tidak Distop ? Begini Fakta Yang Terjadi. Di Sekolah Prokes Bisa Dikontrol di Luar Sekolah ? Apalagi Guru Guru, Boosternya Sudah Sangat Terlambat  https://t.co/hCssmAOKqS https://t.co/CpK9e3txoQ",jangan menunggu meledak distop stop ptm agar tidak meledak namanya anak anak wajar saja ptm tidak distop begini fakta terjadi sekolah prokes dikontrol sekolah guru guru boosternya sudah sangat terlambat
