id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author
1.49E+18,Fri Feb 04 02:13:10 +0000 2022,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Base Anak FK</a>","@schfess @aqyuiver Teori pjj gapapa tapi tolong praktek dibisain ptm terbatas gpp deh;-; anjir tekor duid gua beli alat praktek, bahan, dsb😭pen ngerasain megang alat praktek sesuai standar yg berlaku di industri, bentar lg lulus ntr di perusahaan kek org tulul;-;",dok adek aku dr kemarin udh wajib ptm eh pas ud nyampe rumah diumumin grup ada yg kelasnya adekku termasuk yg kontak erat am yg skrg adek aku lg isoman kira kalo test pcr antigen yaa yg makasihh yg udah jawab,in,0,0,BaseAnakFK
1.49E+18,Fri Feb 04 02:12:16 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@marlina_idha Terus jikalau di Jakarta omicron cluster ptm meledak maka yang salah pastilah Anies Baswedan...,sebenernya aku suka ptm karena ngerti kasusnya lagi tinggi banget aku tinggal di kos lagi dari keluarga amit amit kalau kena takut,in,0,0,masoulkth
1.49E+18,Fri Feb 04 02:12:13 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Pockyyycocolate sama kayak kelasku kalo ptm,gitu semoga ptm lagi yaa semangat didit,in,0,0,halorubrum
1.49E+18,Fri Feb 04 02:11:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dok adek aku mulai dr kemarin udh wajib ptm 100%, eh ternyata pas ud nyampe rumah diumumin di grup ada yg + di kelasnya dan adekku termasuk yg kontak erat sm yg +. Skrg adek aku lg isoman, kira2 kalo mau test pcr/antigen kapan yaa waktu yg tepat? Makasihh yg udah jawab",ptm krn paham materi pgn pjj lagi krn capek,in,0,0,lychanhoon
1.49E+18,Fri Feb 04 02:11:15 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@schfess sebenernya aku juga lebih suka ptm karena lebih ngerti, tapi kasusnya lagi tinggi banget, aku ngekos lagi, jauh dari keluarga, amit amit tp kalo kena gimana? kan takut juga...",yay aja kalo ptm biasanya dosennya istirahat si maksi,in,0,0,rezcently
1.49E+18,Fri Feb 04 02:10:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@yhambiz Oh gitu, semoga segera ptm lagi yaa. Semangat didit!!",gwehj ptm anjng udah donggg,in,0,0,najexz
1.49E+18,Fri Feb 04 02:10:32 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@agachkp sebenarnya ptm, krn jadi paham materi, tapi pgn pjj lagi Krn capek",drama ngeyel ala gottbener daerah saja menghentikan ptm dki,in,0,0,Satya7ogja3
1.49E+18,Fri Feb 04 02:10:29 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@collegemenfess yay aja, kalo PTM biasanya dosennya ngasih waktu istirahat si buat maksi",allah aku ptm,in,0,0,wonIucu
1.49E+18,Fri Feb 04 02:09:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@onyonrm_ark gwehj ptm anjrit😭, udah donggg",ada yg sukanya jalan jalan disuruh ptm bahkan takut kena dikira jalan jalan kebal,in,0,0,thsmmra
1.49E+18,Fri Feb 04 02:09:39 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Drama ngeyel ala gottbener, daerah lain saja bisa menghentikan PTM kenapa DKI gak bisa https://t.co/prsM5jgi5H",dl si soalnya ngumpulinnya pas ptm bnyk ada tugas,in,0,0,clyzkdln
1.49E+18,Fri Feb 04 02:09:10 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ya allah aku kapan ptm,ih gamau ptm,in,0,0,pacarjngu
1.49E+18,Fri Feb 04 02:09:06 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@schfess Ada juga yg sukanya jalan-jalan ketika disuruh ptm malah takut kena 😭 dikira jalan-jalan itu kebal apa,viralken aja yg anies sdh berusaha krnarogansi si lumut maka permintaan tutup ptm ditolaknya,in,0,0,satrianaga
1.49E+18,Fri Feb 04 02:08:53 +0000 2022,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","@hipeaches_aem dl nya si masih lama soalnya ngumpulinnya pas ptm, tapi bnyk ada 7 tugas 🥲",bangun pagi gosok gigi mandi ptm lagi,in,0,0,tenrincs
1.49E+18,Fri Feb 04 02:08:25 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IH GAMAU PTM 50% :((((((,walau emg kdg suka ngeluh bgt aku gini gitu tp aja ada kejadian yg bikin aku mikir ih tuhan tuh bgt sm aku krn skrg online aku jd lbh belajar utk ujian wkwk gatau aku ptm bahkan males belajar udah males males,in,0,0,dheamtrd
1.49E+18,Fri Feb 04 02:08:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Viralken aja, yg jelas pak Anies sdh berusaha krn arogansi si lumut maka permintaan tutup PTM ditolaknya
#PermintaanTutupPTMditolakLuhut https://t.co/WKsC8Oinka",gx aku mw now watching ptm aj jujur ngeri jg kalo ada yg ptm jangan ada tugas kelompok mls bgt,in,0,25,liaphny
1.49E+18,Fri Feb 04 02:08:02 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bangun pagi, gosok gigi, terus mandi, PTM lagi..",ptm lagi aja anjing kena semprot melulu gue kalo rumah,in,0,0,goyounnjung
1.49E+18,Fri Feb 04 02:07:49 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Walau emg kdg suka ngeluh bgt kenapa aku gini gitu, tp selalu aja ada kejadian yg bisa bikin aku mikir ih tuhan tuh baik bgt sm aku. Sama ini, krn skrg online, aku jd lbh bisa belajar utk ujian wkwk gatau kenapa aku sejak ptm malah makin males belajar😭😔 udah males, tambah males",belum sumpah dari gapernah ptm,in,0,0,wajaar
1.49E+18,Fri Feb 04 02:07:46 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@subschfess gx, ak mw ptm aj. tapi jujur ngeri jg kalo ada yg +, tapi ptm jangan ada tugas kelompok dong. mls bgt",sebel sekolah gue udh ptm,in,0,0,skywssr
1.49E+18,Fri Feb 04 02:07:34 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ptm lagi aja lah anjing, kena semprot mulu gue kalo di rumah.",sekolahku ptm full pjj lagi,in,0,0,fcdlilah
1.49E+18,Fri Feb 04 02:07:33 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@kidd00st belum sumpah, dari 2019 gapernah ptm",anj deh ptm ajalah males gw pakai laptop tai,in,0,0,arelovetruck
1.49E+18,Fri Feb 04 02:07:28 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sebel, sekolah gue senin depan udh mulai ptm 25%",eh serius semester blm ptm samsek,in,0,0,kidd00st
1.49E+18,Thu Feb 03 06:00:39 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SEKOLAHKU YANG TADINYA PTM FULL, JADI PJJ LAGI T — T",ptm gajelas ngangngong ngantuk lagi,in,0,0,prettytraumma
1.49E+18,Fri Feb 04 02:07:21 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ANJ DEH PTM AJALAH MALES GW PAKE NI LAPTOP TAI,presiden suruh evaluasi ptm usulan kepala daerah ditolak lord kementrian pendidikan mingkem gini gini banget tata,in,0,1,Brunowicaksono
1.49E+18,Fri Feb 04 02:07:11 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@wajaar eh serius semester ini blm ptm samsek?,ih persis bgt kaya kelasku lagi ptm gini dibagi sesi jd krik krik kelasku,in,0,0,kakchita
1.49E+18,Fri Feb 04 02:06:57 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ptm 50% gajelas ngangngong ngantuk lagi,suka ptm ujian online,in,0,0,wajaar
1.49E+18,Thu Feb 03 06:09:20 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @tjapoenglaut: Presiden suruh evaluasi PTM. 
usulan kepala daerah ditolak Lord. 
kementrian pendidikan Mingkem. 

gini gini banget Tata…",gue seneng si kampus gue ptm matkul ada asitensinya sisanya online walau dari matkul ada asistensinya,in,0,0,CallMe_al_
1.49E+18,Fri Feb 04 02:06:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@Lizliz06506641 @schfess ih persis bgt kaya kelasku, apalagi lagi ptm gini kan dibagi 2 sesi. jd tambah krik krik kelasku",wtf bilang kaya ginii sumpah pola pikir agak agak kalau suka ptm yauda anjir keep aja gausa bilang suka daring bully sekolah as usual we knooo bully gabisa dibuat sebercanda kaya komenan,in,0,0,iceskyu
1.49E+18,Fri Feb 04 02:06:49 +0000 2022,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@poIisi lebih suka ptm, ujian online",ptm ptm kntol tgs kelompok melulu,in,0,0,shujihxnma
1.49E+18,Fri Feb 04 02:06:47 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@collegemenfess gw seneng si sama kampus gw, ptm cuma buat matkul yg ada asitensinya, sisanya, online, ya walaupun 4 dari 7 matkul ada asistensinya",ih enak ptm sekolah aku udah pjj lagi suka,in,0,0,shaabisabigwin_
1.49E+18,Fri Feb 04 02:06:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wtf?!?@? kok bisa dia bilang kaya ginii sumpah pola pikir nya agak agak ni kalo lo suka ptm ya yauda anjir di keep aja gausa bilang orang suka daring sama dengan di bully di sekolah.. as usual we knooo bully juga merupakan hal yg gabisa dibuat sebercanda kaya komenan lo ini https://t.co/3V8BGPlIuf,aaaaa aku lagi ptm aaaaaa,in,0,0,eka_namu
1.49E+18,Fri Feb 04 02:06:19 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm ptm kntol tgs kelompok mulu,enakan ptm full sesi sesian,in,0,0,feepiiie
1.49E+18,Fri Feb 04 02:06:10 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@dearhika Ih enak ptm :(
Iya sekolah aku udh pjj lagi. Ga suka😔",manusia indonesia mendukung banget penerbangan internasional buka wisata buka setuju ptm pengen libura,in,0,2,kunanugrah
1.49E+18,Fri Feb 04 02:06:07 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@missufe Aaaaa aku lagi PTM jadi ga sempet aaaaaa,seriuss ptm lagi ya sudah deh dripada full online,in,0,0,kwrinzz
1.49E+18,Fri Feb 04 02:06:03 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",enakan ptm full daripada sesi sesian😞😞,gua ngerasain ptm aja belom skrng udah daring,in,0,0,wajaar
1.49E+18,Fri Feb 04 02:05:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @EkoTamba: Manusia Indonesia, mendukung bgt penerbangan internasional buka, tempat wisata buka, tp ga setuju PTM. Lah pada pengen libura…",udah kubilang m cr krs an trobel sampai direstuin ptm,in,0,97,borntobecute11
1.49E+18,Fri Feb 04 02:05:31 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SERIUSS PTM 50% LAGI?? 😭 YAUDAH GAPAPA DEH DRIPADA FULL ONLINE,kgett pas lagi ptm,in,0,0,kuuchoppmengg
1.49E+18,Fri Feb 04 02:05:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gua ngerasain ptm aja belom, skrng udh pada balik daring",pelajar dilarang ptm pintu masuk keluar negeri dibuka lebar lebarpembunuhan karakter norak,in,0,0,Qalbun_Saliim
1.49E+18,Thu Feb 03 06:11:53 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kan udah kubilang 0m1cr0n naik, krs-an trobel terus sampe hari terakhir, berarti ngga direstuin buat ptm",humm gue tim ptm sih prokes harus ketat kasus bertambah aja cuaca lagi menentu bikin imun menurun kalau kerasa enak badan dikit mending izin sekolah lagian kalau pjj aja ttap keluyuran,in,1,0,mrkleeholic
1.49E+18,Fri Feb 04 02:04:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@fessthai Kgett lewat pas lg ptm😂,anjay banget gue daring lagi ampe tanggal udah nyaman ptm,in,0,0,ccoryyvc
1.49E+18,Fri Feb 04 02:04:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pelajar dilarang PTM, pintu masuk keluar negeri dibuka lebar-lebar

Pembunuhan karakter. Norak!! https://t.co/w75yVBXSnP",anje gue ptm,in,0,0,jkeyyc
1.49E+18,Fri Feb 04 02:04:32 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Humm gue tim ptm sih, tp ga 100% dan prokes nya harus lebih ketat, kasus nya bertambah juga bisa aja karena cuaca lagi ga menentu dan bikin imun jdi menurun jadi kalo kerasa ga enak badan dikit mending izin ga sekolah lagian kalo pjj juga sama aja ttp banyak orang bakal keluyuran https://t.co/B1cwj4lDsS",pjj lagi ptm singkat bnget gabisa liat kmu lagi parkiran,in,0,0,apriiyn__
1.49E+18,Fri Feb 04 02:04:23 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANJAY BANGET GUE DARING LAGI AMPE TGL 14,UDH NYAMAN SM PTM JUGA ☺️💔 https://t.co/GNlQhREFSA",ptm kelas kelas lagi pkl,in,0,0,Anxxx15463032
1.49E+18,Fri Feb 04 02:04:22 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@lkingsir sama anje tp gue ptm,sekolah disni ptm enakk aku aja pengen pulang sekolah pjj,in,0,0,dearhika
1.49E+18,Fri Feb 04 02:04:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PJJ lagi PTM singkat bngt. 
Gabisa liat kmu lagi di parkiran😡💔☹️",ptm aku bolos hehehe,in,0,0,peonygyu
1.49E+18,Fri Feb 04 02:04:02 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@schfess Punya ku PTM kelas 12 sama 10 karena kelas 11 lagi Pkl,sekolah ptm aku mauuu,in,0,0,jellyfisheu
1.49E+18,Fri Feb 04 02:02:57 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@shaabisabigwin_ iya sekolah disni masih PTM, ga enakk ini aku aja pengen pulang😁 sekolah kamu pjj ya?",luhut tolak permohonan anies setop ptm fadli zon bertanggungjawab,in,0,5,maswantoaceh
1.49E+18,Fri Feb 04 02:02:51 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@convomf Ptm, tapi aku bolos hehehe",pjj memang beda ptm guru tugas seperti biasa,in,0,0,cipdisiniyy
1.49E+18,Fri Feb 04 02:02:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kok sekolah lain masih ptm aku kan juga mauuu,aneh harusnya covid sdg tinggi ptm dihentikan sementara kalau landai ptm dilanjutkan b,in,0,259,tja_ams2
1.49E+18,Thu Feb 03 06:12:21 +0000 2022,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @fadlizon: Luhut Tolak Permohonan Anies Setop PTM, Fadli Zon: Siapa Nanti yang Bertanggungjawab? https://t.co/31KGvvRbTM",ngelesnya aja bekasi bogor aja udahan stop ptm wkwk,in,0,0,faNdywand
1.49E+18,Thu Feb 03 06:16:37 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@seulovelyy Pjj rasanya emng beda sm ptm. Pdhl guru ngasih tugas kek biasa,yhahhahahahahaha memang labil udah dibilang mendingan pjj sampai bener bener aman biar gini ptm bentar tr,in,3,1,179ksj
1.49E+18,Fri Feb 04 02:02:28 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @fadlizon: Ini aneh. Harusnya ketika Covid 19 sdg tinggi ya PTM dihentikan sementara. Kalau sdh landai, PTM bisa dilanjutkan. Siapa yg b…",gue kalau ptm shift bahkan bukan siang,in,0,0,georgixan
1.49E+18,Thu Feb 03 05:51:50 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@CNNIndonesia Ngelesnya bisa aja, bekasi bogor aja udahan stop ptm wkwk",ptm ptm bullshit gue mall jam aja anak udah nongkrong di sana habis dari sekolah,in,0,0,sunfllowervol6
1.49E+18,Fri Feb 04 02:02:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @rssieez: @subschfess yhahhahahahahaha, emg  labil. udah dibilang mendingan pjj dulu sampe bener-bener aman, biar gak gini ptm bentar tr…",ptm kehilangan dunia siklus keseharian berubah tubuh adaptasi kabar buruk lagi menerpa,in,0,0,Vajelioo
1.49E+18,Fri Feb 04 02:01:59 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@sunkidraft gue klo ptm 50% shift dua malah mingdep nya bukan siang nya,ptm cape banget seruu,in,1,0,moon_cblue
1.49E+18,Fri Feb 04 02:01:40 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm ptm bullshit. gw ke mall sekitar jam 12 lebih aja anak SMA udh pada nongkrong disono abis dari skolah. https://t.co/5b3n6TkaDw,seru ptm,in,0,0,iCroffles
1.49E+18,Fri Feb 04 02:01:08 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tiba2 ptm, tiba2 kehilangan seseorang di dunia ini, tiba2 siklus keseharian berubah, tubuh mulai adaptasi, dan kabar buruk lagi² menerpa.",gue sih ptm jangan pakai shift anjritt gue absen akhiran yaa so dapetnya shift alias siang enak banget mending ptm aja gasi biar ribet pakai sesi sesi sesi,in,0,0,sunkidraft
1.49E+18,Fri Feb 04 02:01:04 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ptm cape banget tapi seruu,ih sekolahnya ptm enak banget,in,0,0,shaabisabigwin_
1.49E+18,Fri Feb 04 02:00:38 +0000 2022,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",@journaIiest seru ptm,udah ada terbaru opsi ptm ijin orang tua ada,in,0,2,PoetriArini89
1.49E+18,Fri Feb 04 02:00:24 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gue ga masalah sih ptm, tp jangan pake shift lah anjritt gue kan absen akhiran yaa so pasti dapetnya shift 2 alias siang ga enak bgt. mending langsung ptm 100% aja gasi biar ga ribet?? ato ga pake sesi. seminggu sesi 1, seminggu sesi 2",terkejut kalau habis ptm habis pjj,in,0,0,placelani
1.49E+18,Fri Feb 04 02:00:18 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@dearhika Ih sekolahnya masih ptm ya? Enak banget :((,positif perkantoran perkantorannya lgs tutup positif pasar pasarnya lgs tutup positif sekolah ptm lagi,in,0,0,JoePhiyo
1.49E+18,Fri Feb 04 01:59:55 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @DewiTuwuh: Udah ada ini yg terbaru. Opsi ptm 50 persen juga ijin ortu ada https://t.co/SX4iXNOCfr https://t.co/LGIcMkwEYz,kalau menolak ptm skln pergi ppkm slrh indonesia opung,in,0,0,OomEwok
1.49E+18,Fri Feb 04 01:59:43 +0000 2022,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Terkejut kalo habis ptm 100%, terus 50%, habis itu 25% dan pjj

Duar🤯",aku speechless rep jam aku ptm ampe jam daring pjj aja,in,0,0,teurejo
